id,title,bhg_group,cluster,duration_years,bibb_url,skills,description,x,y
152,Zahntechniker/Zahntechnikerin,"Nichtmedizinische Gesundheits-, Körperpflege- und Wellnessberufe, Medizintechnik",Gesundheit & Medizin,3.5,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/zahnt22,Halte|und Stützelementen für Zahnersatz Ver,"Profil der beruflichen Handlungsfähigkeit: Herstellen und Instandsetzen von Prothesen, Kronen und Brücken in handwerklicher Einzelfertigung, analog und digital, Herstellen und Instandsetzen von therapeutischen und kieferorthopädischen Geräten, Herstellen von Verbindungs-, Halte- und Stützelementen für Zahnersatz, Ver- und Bearbeiten von unterschiedlichen Werkstoffen, die in der Zahnprothetik verwendet werden, Durchführen individueller Farbnahmen von Zähnen, auch am Patienten, farbgerechtes Verarbeiten von zahnfarbenen Werkstoffen, Beraten über Werkstoffe sowie technische und ästhetische Möglichkeiten, Vermessen, Analysieren und Weiterverarbeiten der Kiefermodelle, analog und digital, Durchführen vorbereitender Maßnahmen zur navigierten Implantation, Nachgestalten von Zähnen und zu ersetzenden Gewebeteilen, Fügen von Werkstoffen, die in der Zahnprothetik verwendet werden, Durchführen qualitätssichernder Maßnahmen und Dokumentation nach gesetzlichen Vorgaben.

Berufliche Tätigkeitsfelder: Zahntechniker und Zahntechnikerinnen arbeiten vor allem in gewerblichen Dentallabors. Beschäftigung finden sie auch in zahnärztlichen Praxislaboratorien, Zahnkliniken oder Betrieben der Dentalindustrie.",-85.68220133727503,53.66230918708574
153,Buchbinder/Buchbinderin,"Papier- und Druckberufe, technische Mediengestaltung","Gestaltung, Medien & Kunst",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/240910,,"Profil der beruflichen Handlungsfähigkeit: Manuelles und maschinelles Herstellen verschiedenartiger buchbinderischer Erzeugnisse wie Bücher, Akzidenzen, Broschuren, Behältnisse unter Beachtung ökonomischer und ökologischer Aspekte, Rahmen von Bildern und Objekten sowie Kaschieren von Produkten, Gestalten buchbinderischer Erzeugnisse,, Herstellen von Kunden- und Fertigungsmustern, Ausstatten von Produkten mit Sonderausführungen, Instandsetzen von Büchern,, Führen von Beratungsgesprächen und Ermitteln von Kundenwünschen, Kundenorientiertes Arbeiten selbstständig und im Team,, Auswählen produktspezifischer Materialien und Fertigungswege, Analysieren, Planen und Dokumentieren von Arbeitsaufgaben und Fertigungswegen,, Kommunizieren mit vor- und nachgelagerten Bereichen zur Optimierung der Fertigungswege, Einrichten und Bedienen von Werkzeugen, Geräten und Maschinen, Kontrollieren und Optimieren von Arbeitsabläufen, Durchführen von Mess- und Prüftätigkeiten im Rahmen der Qualitätssicherung, Warten und Pflegen von Werkzeugen, Geräten und Maschinen.

Berufliche Tätigkeitsfelder: Buchbinder und Buchbinderinnen arbeiten in handwerklichen Betrieben der Einzel- und Sonderfertigung sowie der maschinellen Fertigung.",55.547113716812426,-84.61552385406482
154,Gestalter für immersive Medien/ Gestalterin für immersive Medien,"Papier- und Druckberufe, technische Mediengestaltung","Gestaltung, Medien & Kunst",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/gestim23,VR|und XR|und TV|Produktionsbetrieben und im Rundfunk Marketing|und Kommunikationsagenturen Innovations,"Profil der beruflichen Handlungsfähigkeit: Gestalten von virtuellen Welten mit immersiven Technologien, Konzipieren und Entwickeln von immersiven Medien mit Autorenwerkzeugen und in Entwicklungsumgebungen, Gestalten von User Experience und User Interfaces, Publizieren und Distribuieren von immersiven Medienprojekten, Erstellen von Prototypen, 3D-Modellen, Animationen, virtuellen Umgebungen und immersiven Klangwelten, Durchführen von Bild- und Tonaufnahmen in realen und virtuellen Produktionen, Arbeiten in interdisziplinären, multikulturellen und dezentralen Teams, Beraten von Kundinnen und Kunden, Präsentieren und Demonstrieren von Anwendungsszenarien, Planen des Produktionsaufwandes und von Ressourcen, insbesondere unter ökonomischen, ökologischen und sozialen Gesichtspunkten, Einhalten von rechtlichen und ethischen Grundlagen bei der Erstellung immersiver Medien, Abschließen, Validieren, Dokumentieren und Archivieren von Projekten.

Berufliche Tätigkeitsfelder: Gestalter für immersive Medien/Gestalterinnen für immersive Medien arbeiten in AR-, VR-, und XR-Unternehmen, bei Medienunternehmen mit digitalen Schwerpunkten, Film- und TV-Produktionsbetrieben und im Rundfunk, Marketing- und Kommunikationsagenturen, Innovations- und Marketingabteilungen von Unternehmen sowie IT- und Entwicklungsabteilungen in Produktionsbetrieben.",-44.339627520309115,24.694071129375924
155,Medientechnologe Druck/ Medientechnologin Druck,"Papier- und Druckberufe, technische Mediengestaltung","Gestaltung, Medien & Kunst",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/653487f,,"Profil der beruflichen Handlungsfähigkeit: Herstellen verschiedenartiger Druckprodukte, Selbstständiges Einrichten und Bedienen von Produktionsanlagen zur Herstellung von Druckprodukten, Kontrollieren und Optimieren des Produktionsprozesses entsprechend den Qualitätsstandards und den Vorgaben unter Beachtung ökonomischer und ökologischer Aspekte, Durchführen von Mess- und Prüftätigkeiten im Rahmen der Qualitätssicherung, Übernehmen, Transferieren und Konvertieren von Daten unter Verwendung spezifischer Hard- und Software, Erstellen von Druckformen oder Druckdateien für die Herstellung unterschiedlicher Druckprodukte, Berücksichtigen material- und produktspezifischer Druckweiterverarbeitungstechniken, Warten und Pflegen von Produktionsanlagen, Analysieren, Planen und Dokumentieren konkreter Arbeitsaufgaben und Produktionsabläufe, selbstständig und im Team, Kommunizieren mit vor- und nachgelagerten Bereichen zur Optimierung des Produktionsprozesses.

Berufliche Tätigkeitsfelder: Medientechnologen Druck und Medientechnologinnen Druck arbeiten in handwerklichen oder industriellen Unternehmen der Druck- und Medienwirtschaft, insbesondere in den Bereichen Digitaldruck, Bogenoffsetdruck, Rollenoffsetdruck, Zeitungsdruck, Verpackungsdruck, Formulardruck, Etikettendruck, Tapetendruck, Flexodruck, Illustrationstiefdruck, Dekortiefdruck und künstlerischer Druck.",-94.94969946302045,4.270941403291869
156,Medientechnologe Druckverarbeitung/ Medientechnologin Druckverarbeitung,"Papier- und Druckberufe, technische Mediengestaltung","Gestaltung, Medien & Kunst",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/6534553,Akzidenz|und Buchproduktion,"Profil der beruflichen Handlungsfähigkeit: Industrielles Finishing von Druckprodukten, insbesondere von Büchern, Akzidenzen, Broschuren, Zeitungen und Zeitschriften, Rüsten und Konfigurieren von Aggregaten, Maschinen und Anlagen, Steuern und Überwachen von Verarbeitungsanlagen, Kontrollieren und Optimieren von Produktionsprozessen,, Durchführen von Mess- und Prüftätigkeiten im Rahmen der Qualitätssicherung, Herstellen von Kunden- und Fertigungsmustern, Auswählen von Produktionsprozessen und produktspezifischen Materialien, Analysieren, Planen und Dokumentieren von Arbeitsaufgaben und Produktionsprozessen,, Kommunizieren mit vor- und nachgelagerten Bereichen zur Optimierung des Produktionsprozesses, Kundenorientiertes und termingerechtes Arbeiten selbstständig und im Team unter Beachtung ökonomischer und ökologischer Aspekte,, Aggregatbezogenes Unterweisen von Personal, Instandhalten von Aggregaten, Maschinen und Anlagen.

Berufliche Tätigkeitsfelder: Medientechnologen Druckverarbeitung und Medientechnologinnen Druckverarbeitung arbeiten in industriellen Betrieben der Zeitungs-, Akzidenz- und Buchproduktion.",-13.93002361801608,-40.82045804463085
157,Medientechnologe Siebdruck/ Medientechnologin Siebdruck,"Papier- und Druckberufe, technische Mediengestaltung","Gestaltung, Medien & Kunst",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/gfdd556,,"Profil der beruflichen Handlungsfähigkeit: Fertigen von Siebdruckprodukten auf unterschiedlichen Bedruckstoffen,, Analysieren, Planen und Dokumentieren von konkreten Arbeitsaufgaben und Produktionsabläufen, selbstständig und im Team, Selbstständiges Aufbereiten von Vorlagen in der Siebdruckvorstufe, Übernehmen, Transferieren und Konvertieren von Daten unter Verwendung von spezifischer Hard- und Software, Erstellen von Siebdruckformen für unterschiedliche Anwendungen, Auswählen von produktspezifischen Materialien, Farben und Fertigungswegen, Einrichten und Bedienen von Produktionsanlagen zur Herstellung von Siebdruckprodukten,, Kontrollieren und Optimieren des Produktionsprozesses entsprechend den Qualitätsstandards und den Vorgaben, Durchführen von Mess- und Prüftätigkeiten im Rahmen der Qualitätssicherung, Anwenden von material- und produktspezifischen Druckweiterverarbeitungstechniken, Warten und Pflegen von Produktionsanlagen, kundenorientiertes Arbeiten und Beachten von ökonomischen und ökologischen Aspekten, Kommunizieren mit vor- und nachgelagerten Bereichen zur Optimierung des Produktionsprozesses.

Berufliche Tätigkeitsfelder: Medientechnologen Siebdruck und Medientechnologinnen Siebdruck arbeiten in handwerklichen oder industriellen Unternehmen der Druckbranche, insbesondere in den Bereichen Bogensiebdruck, Rollensiebdruck, Körpersiebdruck, technischer Siebdruck, Textilsiebdruck, keramischer Siebdruck, Glassiebdruck, großformatiger Digitaldruck und Tampondruck.",-18.227869821785482,-40.99003455900722
158,Packmitteltechnologe/ Packmitteltechnologin,"Papier- und Druckberufe, technische Mediengestaltung","Gestaltung, Medien & Kunst",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/4714784,,Packmitteltechnologe/ Packmitteltechnologin,-290.8173626726232,197.21530128828542
159,Papiertechnologe/Papiertechnologin,"Papier- und Druckberufe, technische Mediengestaltung","Gestaltung, Medien & Kunst",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/46555,und Messeinrichtungen sowie Qualitäts|und nachgelagerten sowie Service,"Profil der beruflichen Handlungsfähigkeit: Produzieren von Papier, Karton und Pappe sowie Zellstoff, Planen von Produktionsabläufen (selbstständig und im Team) unter Beachtung des Verwendungszwecks und des Produktionsprozesses, Auswählen der produktspezifischen Materialien und Fertigungswege, Bedienen der Produktionsanlagen zur Herstellung von Papier, Karton und Pappe sowie Zellstoff, Kontrollieren und Optimieren des Fertigungsprozesses entsprechend den Qualitätsstandards und den Vorgaben, Durchführen von Mess- und Prüftätigkeiten im Rahmen der Qualitätssicherung, Nutzen von Steuerungen, Regel- und Messeinrichtungen sowie Qualitäts- und Prozessleitsystemen, Durchführen von Wartungen, Inspektionen und Instandsetzungen im laufenden Produktionsprozess und bei Stillstand, Übernehmen, Transferieren und Konvertieren von Daten und arbeitsplatzbezogenes Anwenden von Hard- und Software, Kundenorientiertes Arbeiten und Beachten von ökonomischen und ökologischen Aspekten, Kommunizieren mit vor- und nachgelagerten sowie Service-Bereichen zur Optimierung des Produktionsprozesses.

Berufliche Tätigkeitsfelder: Papiertechnologen/Papiertechnologinnen arbeiten in Betrieben der Papier- und Zellstoffindustrie, insbesondere in der Herstellung von Papier, Karton, Pappe und Zellstoff sowie in papierverarbeitenden Betrieben und in der Zulieferindustrie.",-42.16515503989666,-39.606978915922475
160,Bogenmacher/Bogenmacherin,"Produktdesign und kunsthandwerkliche Berufe, bildende Kunst, Musikinstrumentenbau","Ingenieurwesen, Produktion & Handwerk",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/hfgddf,und Streichinstrumentenbaus tätig,"Profil der beruflichen Handlungsfähigkeit: Herstellen von spielfertigen Bögen für Streichinstrumente, Herstellen aller Einzelteile von Bögen, wie Bogenstangen, Bogenfröschen und Bogenbeinchen sowie Zusammenfügen zu Bögen, Unterscheiden von Bauweisen und Modellen von Bögen, Planen und Vorbereiten von Arbeitsabläufen, Auswählen von Bogenhölzern, Knochen- und Hornwerkstoffen sowie Perlmutt und Rosshaar unter Beachtung der Materialeigenschaften und Artenschutzbestimmungen, Manuelles und maschinelles Be- und Verarbeiten von Hölzern und anderen Naturstoffen sowie Kunststoffen und Metallen, insbesondere durch Sägen, Bohren Fräsen, Feilen und Schleifen, Lagern von Werk- und Hilfsstoffen, Herstellen von Oberflächen, insbesondere durch Beizen, Oelen, Lackieren und Polieren, Prüfen von Bögen auf Funktionsfähigkeit und Spielbarkeit, Reparieren von Bögen, Kundenorientiertes Handeln sowie Verkaufen von Bögen und Zubehör, Durchführen von qualitätssichernden Maßnahmen.

Berufliche Tätigkeitsfelder: Bogenmacher und Bogenmacherinnen sind in handwerklichen Werkstätten des Bogen- und Streichinstrumentenbaus tätig.",-3.9155562652738984,27.42771304345315
161,Drechsler (Elfenbeinschnitzer)/ Drechslerin (Elfenbeinschnitzerin),"Produktdesign und kunsthandwerkliche Berufe, bildende Kunst, Musikinstrumentenbau","Ingenieurwesen, Produktion & Handwerk",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/1821101,,Drechsler (Elfenbeinschnitzer)/ Drechslerin (Elfenbeinschnitzerin),-336.1065149962176,285.1864409480588
162,Edelsteinfasser/Edelsteinfasserin,"Produktdesign und kunsthandwerkliche Berufe, bildende Kunst, Musikinstrumentenbau","Ingenieurwesen, Produktion & Handwerk",3.5,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/edelsf25,Fassen von Edelsteinen in Zargen,"Profil der beruflichen Handlungsfähigkeit: Fassen von Edelsteinen in Zargen- und Chatonfassungen, in Verschnittfassungen und in kombinierten Fassungen, Zuordnen und Handhaben von Edelsteinen, organischen Stoffen und anderen Besatzmaterialien, Anfertigen von Kleinwerkzeugen, Anwenden von Fertigungstechniken, Herstellen von Fassungen, Gestalten und Behandeln von Oberflächen, Nachbereiten von Schmuck, Anfertigen und Anwenden von Skizzen, Fertigungs- und Entwurfszeichnungen, computergestütztes Konstruieren und Fertigen von Modellen und Rohlingen, Beraten von Kundinnen und Kunden und Anbieten von Leistungen, Einsetzen, Warten und Pflegen von Werkzeugen, Maschinen und Anlagen, Planen und Dokumentieren von Arbeiten, Festlegen von Arbeitsschritten, Kontrollieren der Arbeitsergebnisse und Optimieren von Arbeitsabläufen, Beurteilen von Qualität und Durchführen von qualitätssichernden Maßnahmen, Ergreifen von Maßnahmen zur Sicherheit, zum Gesundheitsschutz sowie zum Umweltschutz und zur Nachhaltigkeit bei der Arbeit.

Berufliche Tätigkeitsfelder: Edelsteinfasser und Edelsteinfasserinnen arbeiten überwiegend in Betrieben der Schmuck herstellenden Industrie, in handwerklichen Gold- und Silberschmiedewerkstätten sowie in Juweliergeschäften.",151.2588995522179,-88.04165817718123
163,Geigenbauer/Geigenbauerin,"Produktdesign und kunsthandwerkliche Berufe, bildende Kunst, Musikinstrumentenbau","Ingenieurwesen, Produktion & Handwerk",3.0,https://www.bibb.de/dienst/berufesuche/de/index_berufesuche.php/profile/apprenticeship/gdfdgg,,"Profil der beruflichen Handlungsfähigkeit: Herstellen von spielfertigen Streichinstrumenten, Herstellen und Zusammenfügen von Einzelteilen, insbesondere von Korpussen und Hälsen, Unterscheiden von Bauweisen und Modellen von Streichinstrumenten., Planen und Vorbereiten von Arbeitsabläufen, Auswählen von Materialien unter Beachtung von akustischen, optischen und mechanischen Eigenschaften sowie Artenschutzbestimmungen, Lagern von Materialien, Manuelles und maschinelles Be- und Verarbeiten von Hölzern, insbesondere durch Sägen, Schneiden, Biegen, Hobeln und Feilen, Herstellen von Oberflächen, insbesondere durch Putzen, Beizen, Lackieren und Polieren, Prüfen von Instrumenten auf Funktionsfähigkeit, Klang und Spielbarkeit, Reparieren von Streichinstrumenten und Behaaren von Bögen, Kundenorientiertes Handeln sowie Verkaufen von Streichinstrumenten und Zubehör, Durchführen von qualitätssichernden Maßnahmen.

Berufliche Tätigkeitsfelder: Geigenbauer und Geigenbauerinnen sind in handwerklichen Werkstätten des Streichinstrumentenbaus sowie in Reparaturbetrieben tätig.",36.853811953682126,15.83177441211645
